cid	character	initial	final	tone	note
1	多	t	u	44	
2	拖	th	u	44	
3	大	d	u	213	
4	锣	l	u	22	
5	左	ts	u	53	
6	歌	k	u	44	
7	个	k	ø	44	韵母读音特殊
8	可	kh	oʔ	5	韵母读音特殊
9	鹅	ŋ	u	22	
10	饿	ŋ	u	213	
11	河	∅	u	22	
12	茄	ɡ	a	22	
13	破	ph	u	423	
14	婆	b	u	22	
15	磨	m	u	22	
16	磨	m	u	213	
17	躲	t	u	53	
18	螺	l	u	22	
19	坐	z	u	243	
20	锁	s	u	53	
21	果	k	u	53	
22	过	k	u	423	
23	课	kh	u	423	
24	火	f	u	53	
25	货	f	u	423	
26	祸	∅	u	53	
27	靴	ɕ	i	44	
28	把	p	uo	53	
29	爬	b	uo	22	
30	马	m	uo	53	
31	骂	m	uo	213	
32	茶	z	uo	22	
33	沙	s	uo	44	
34	假	k	a	53	
35	嫁	k	a	423	
36	牙	ŋ	a	22	
37	虾	h	uo	44	
38	下	∅	uo	53	
39	夏	∅	uo	213	
40	哑	∅	uo	53	
41	姐	ts	i	53	
42	借	ts	ia	423	
43	写	s	ia	53	
44	斜	z	ia	243	
45	谢	z	ia	213	
46	车	tsh	uo	44	
47	蛇	z	uo	22	
48	射	z	uo	213	
49	爷	∅	ia	22	
50	野	∅	ia	53	
51	夜	∅	ia	213	
52	瓜	k	uo	44	
53	瓦	∅	uo	53	
54	花	h	uo	44	
55	化	h	uo	423	
56	华	∅	uo	22	
57	谱	ph	u	53	
58	布	p	u	423	
59	铺	ph	u	44	
60	簿	b	u	243	
61	步	b	u	213	
62	赌	t	u	53	
63	土	th	u	53	
64	图	d	u	22	
65	杜	d	u	243	
66	奴	n	u	22	
67	路	l	u	213	
68	租	ts	u	44	
69	做	ts	u	423	
70	错	tsh	u	423	
71	箍	kh	u	44	
72	古	k	u	53	
73	苦	kh	u	53	
74	裤	kh	u	423	
75	吴	∅	u	22	
76	五	∅	ŋ	53	
77	虎	f	u	53	
78	壶	∅	u	22	
79	户	∅	u	53	
80	乌	∅	u	44	
81	女	ȵ	i	53	
82	吕	l	i	53	
83	徐	z	i	22	
84	猪	ts	ɿ	44	
85	除	z	ɿ	22	
86	初	tsh	u	44	
87	锄	z	ɿ	22	
88	所	s	uo	53	
89	书	s	ɿ	44	
90	鼠	tsh	ɿ	53	
91	如	z	ɿ	243	
92	举	tɕ	i	44	
93	锯	tɕ	i	423	
94	去	tɕh	i	423	
95	渠	dʑ	i	213	
96	鱼	∅	ŋ	22	
