#漢字	音標	解釋	#('wuu_th_hz', '湖州話', '湖州', '#0000FF', None, None, '更新：2021-10-09<br>來源：<u>Vô Danh</u>', '44 1 1a 陰平 ꜀,12 2 1b 陽平 ꜁,42 3 2a 陰上 ꜂,31 4 2b 陽上 ꜃,35 5 3a 陰去 ꜄,24 6 3b 陽去 ꜅,5 7 4a 陰入 ꜆,23 8 4b 陽入 ꜇')
□	dzɿ2	蜂～人
□	sɿ1	/ɦiaŋ˩˨ ～ tʰaʔ˥/：音楊師塔：白綠色的蟬，體型小，黑色大蟬稱蟬di
□	pʰi3	～草：除草；可能是“㓟“或“𠜱”？
□	mi5	～米：玉米
□	di2	蟬～：蟬。黑色的蟬，體型大。可能為蟬啼/蟬蝶。白綠小蟬為楊師太。（赤松祐子註：蟬在地中的幼蟲）
□	ʔi1	火光渐滅
□	ʔi5	雞～子：雞虱子
□	ta1	la～鬍子：連鬢鬍子
□	ta3	～～走：嬰兒走路的樣子
□	da4	～來～去
□	ʔiɔ1	停歇
□	həu1	～一口
□	ɕiəʔ7	tei～：随它去
□	ɕiəʔ7	惊～：惊愕
□	ɦnɔ2	～！：提醒別人
□	ʑiɔ4	～：在地上痛苦地滾來滾去
□	pʰən3	～～松：把棉絮拍拍松
□	hoʔ7	～ɦloʔ肢
□	tɕiəʔ7	～kuaʔ：翅膀
□	ɦiã2	～sɿ t'aʔ：蝉
□	la1	～ta鬍子：連鬢鬍子
□	ʔəʔ7	～təʔ：打嗝təŋ
□	la5	～伏雞：抱窩雞
□	pʰi3	～草：除草
□	dɑ̃2	～大：完全是个傻子
□	zᴇ6	～得快：跑步
□	ɡei4	～得嘞！：故意拖拉時間
□	pei3	～掉：送掉
□	ɦiəʔ8	～发：孩儿发
□	sɔ5	～雞毛：戲劇裡演員用的裝飾羽毛
□	ɡua2	～腳：扭傷腳
□	ɡøʏ2	～攏來：靠緊點
□	ɡɔ4	糾葛
□	ɡuᴇ3	～毛巾：挂毛巾
□	kəʔ7	～蠓：蝗虫
□	mi3	～米：玉米
□	ȵɦioʔ8	～面：和面
□	dza6	～尿：大小便
□	sɑ̃5	～起来：水尸浮上来
□	hã3	～起来：抓出血印，麻子～起来：发火得不得了（骂人话）
□	taʔ7	～亲眷：认亲
□	tʰøʏ3	～清爽：把灰塵撣掉
□	tei3	～渠xiq：隨它去
□	ɡuᴇ3	～人？：誰？
□	zəu2	～殺dE：似乎要困著來，沒有精神
□	ɡã2	～上去：粘上；摩擦
□	həʔ7	～暑：中暑
□	høʏ1	～思：著急
□	to1	～湯
□	dã6	～头：神经病
□	mei1	～頭：色迷迷的人
□	møʏ1	～頭：色迷迷的人
□	lɑ̃5	～腿：抖腿
□	ɦiəʔ8	～蟋：蟋蟀
□	tʰin5	～下来：剩下来
□	ʑiɔ2	～一～：攪拌
□	lɔ5	～一把：假公濟私
□	lɑ̃1	～一把：拿一把
□	tʰən5	～轉來：輪流
□	ɕin5	～子臭：狐臭气
□	hən5	～子臭：狐臭氣
□	ɦloʔ8	hoʔ～肢
□	mã5	kəʔ～：蝗虫
□	tʰaʔ7	poʔ～困：俯睡
□	kuaʔ7	tɕieʔ～：翅膀
□	ȵia3	椅子～一～：移動
□	dʑiᴇ2	百腳～人：咬，俗寫鉗
□	ɕin1	屄～子：骂人话，这小子
□	dɑ̃6	波～：波涛
□	di2	蟬～：蟬。黑色的蟬，體型大。可能為蟬啼/蟬蝶。白綠小蟬為楊師太
□	dᴇ4	吃飯～：了
□	kʰən1	抽斗里去～：為了尋找什麼亂翻
□	sᴇ1	答～頭：搭碴兒，接著別人的話說話
□	kʰən5	發～：不靈活
□	ɡən4	發～：牛脾氣
□	bo4	掘～筍：挖其年最後的筍=以此為止
□	dɑ̃2	凌～：冰锤儿
□	toʔ7	木～：木鱼
□	ɕin1	木～～：不灵巧
□	boŋ4	鸟拍打翅膀飞来飞去
□	la5	耙～：耙子，傘被風吹翻
