#漢字	音標	解釋
一	i7	
七	tɕʰi7	
三	sã1	
上	saŋ5	
下	ɕia5	
世	sɿ5	
丟	tiəu1	
中	tsoŋ1	
主	tsu3	
九	tɕiəu3	
亂	luã5	
事	sɿ5	
二	ɚ5	
五	u3	
井	tɕĩ3	
交	tɕiau1	
亮	liaŋ5	
人	zeĩ2	
付	fu5	
件	tɕiã5	
任	zeĩ5	
休	ɕiəu1	
位	uei5	
低	ti1	
住	tsu5	
余	yi2	
佛	fu7	
作	tso7	
使	sɿ3	
侄	tsɿ7	
來	lai2	
便	piã5	
俊	tɕyĩ5	
修	ɕiəu1	
倉	tsʰaŋ1	
個	ko5	
借	tɕie5	
假	tɕia3	
做	tsəu5	
停	deĩ2	
健	tɕiã5	
側	tsʰe7	
偸	tʰəu1	
傑	tɕie7	
傘	sã3	
傳	dzuã2	
傳	tsuã5	
傷	saŋ1	
像	tɕiaŋ5	
僧	seĩ1	
優	iəu1	
兄	ɕioŋ1	
充	tsʰoŋ1	
兇	ɕioŋ1	
先	ɕiã1	
光	kuaŋ1	
兒	ɚ2	
入	zu7	
全	dʑyã2	
兩	liaŋ3	
八	pa7	
公	koŋ1	
六	lu7	
共	koŋ5	
兵	pĩ1	
典	tiã3	
冤	yã1	
冬	toŋ1	
冰	pĩ1	
冷	leĩ3	
準	tsueĩ3	
凍	toŋ5	
凳	teĩ5	
出	tsʰu7	
刀	tau1	
分	xueĩ1	
切	tɕʰie7	
列	ȵie7	
初	tsʰu1	
判	pʰã5	
別	pie7	
刮	kua7	
制	tsɿ5	
刷	sua7	
刺	tsʰɿ5	
刻	kʰe7	
剃	tʰi5	
削	ɕio7	
前	dʑiã2	
剝	po7	
剩	seĩ5	
剪	tɕiã3	
副	fu5	
割	ko7	
劃	xua2	
劇	tɕyi5	
劈	pʰi7	
劍	tɕiã5	
力	li7	
勁	tɕĩ5	
動	toŋ5	
勤	dʑĩ2	
勸	tɕʰyã5	
勺	sau2	
勻	yĩ1	
包	pau1	
化	xua5	
北	pe7	
匠	tɕiaŋ5	
匹	bi2	
區	tɕʰyi1	
十	sɿ7	
升	seĩ1	
半	pã5	
卒	tsu7	
協	ɕie7	
南	lã2	
占	tsã5	
印	ĩ5	
危	uei1	
卷	tɕyã3	
厚	xəu5	
原	yã2	
厭	ȵiã5	
去	kʰei5	
去	tɕʰyi5	
參	seĩ1	
及	tɕi7	
反	xuã3	
叔	su7	
取	tɕʰyi3	
口	kʰəu3	
古	ku3	
句	tɕyi5	
叫	tɕiau5	
可	kʰo3	
台	dai2	
右	iəu5	
吃	tɕʰi7	
各	ko7	
吉	tɕi7	
名	mĩ2	
向	ɕiaŋ5	
吞	tʰueĩ1	
含	xã2	
吳	u2	
吸	tɕi7	
吹	tsʰuei1	
呂	luei3	
味	uei5	
命	mĩ5	
品	pʰĩ3	
哭	kʰu7	
脣	dzueĩ2	
唱	tsʰaŋ5	
問	ueĩ5	
啞	ŋa3	
啞	ia3	
善	sã5	
喊	xã3	
喜	ɕi3	
單	tã1	
嘗	dzaŋ2	
嘴	tsuei3	
器	tɕʰi5	
嚴	ȵiã2	
四	sɿ5	
回	xuei2	
回	uei2	
困	kʰueĩ5	
圈	tɕʰyã1	
國	kue7	
圍	uei2	
園	yã2	
圓	yã2	
圖	du2	
土	tʰu3	
地	ti5	
均	tɕyĩ1	
坐	tso5	
坑	kʰeĩ1	
垂	dzuei2	
埋	mai2	
城	dzeĩ2	
塊	kʰuai3	
塔	tʰa7	
塞	sai1	
塞	se7	
墊	tiã5	
墨	me7	
墩	tueĩ1	
墳	xueĩ2	
壁	pi7	
壞	xuai5	
壯	tsuaŋ5	
壺	fu2	
壽	səu5	
夏	ɕia5	
外	uai5	
