#漢字	音標	解釋
□	a1	～人:咯人
□	tia1	～手:牵手
□	tɕʰia1	～锈:生锈
□	dʰɤ1	～回:以后
□	zɤ1	～雨:淋雨
□	dʰæ1	～回:以后
□	tsɔ1	～烂:因干燥而皮肤裂开
□	liə1	～人:吵人
□	kʰuã1	～子:鈸，樂器
□	ã2	～个:刚才
□	tʰiẽ2	～子:梯子
□	za3	～扫把:大竹扫把
□	ka3	～糜:煮得很烂
□	lia3	～舌子:吐舌头
□	dʰɤ3	～被:将棉被装入被套
□	iẽ3	～人:丢丑
□	pa5	～饭:量菜下饭
□	tsa5	～脑壳:前额突出者
□	lia5	～饭:骂人语吃饭
□	tɕiəu5	～子:转笔刀
□	uən5	～死:淹死
□	pã5	～禾:打禾绊
□	ɕiẽ5	～跳:顽皮
□	kʰa6	～颈:树枝
□	pʰæ6	～赖:脏
□	tɔ6	～手:刺扎人
□	iə6	～泥巴
□	mã6	～～:婶娘
□	pʰa1	一～:一段时间
□	tsʰɿ3	不～:不理
□	tɕʰyo6	丢失
□	dʰæ3	乖～:（小儿语）漂亮
□	tɕi1	伤心
□	ən6	低声哭泣声
□	tɕyo5	侧着
□	tɕiəu5	倔强
□	ʑya3	光电闪耀
□	zæ3	双腿发软跪下去
□	tiẽ6	台阶
□	ɣã6	叹词
□	sa5	向两边展开
□	təu6	嘴向前突出
□	ka6	大便:儿语
□	kɔ1	寻～哩:寻遍了
□	ɕyo5	差
□	ɕiẽ6	慢
□	ʑia6	打～:腿从人的头上跨过去
□	ya5	扔掉
□	ɕyẽ5	扔
□	tsɤ6	扛
□	tən6	抖动
□	ɕy6	拟声词，吹口哨的声音
□	tã3	挂晾衣服
□	in6	挠痒
□	õ3	撞
□	iəu5	漂洗衣服
□	i6	火熄了
□	fã5	牲口生子
□	lõ3	理睬
□	tɕʰya1	用绳子系
□	pən1	用锤子敲打
□	ɣã1	用棍棒等击打
□	pʰæ3	用扁担的一头担
□	ɔ3	用酱醋盐等浸泡
□	sã3	用双臂抱着
□	põ6	用棍子打
□	tsɤ1	瘟:～鸡
□	lən5	稀～:很乱
□	ye3	翘嘴
□	kɤ2	老～哩:非常老
□	ʑya6	耙东西
□	ɤ3	脏
□	lõ6	脚后跟
□	lɔ1	腥膻味或者狐臭味
□	vɤ3	蠢
□	zɿ3	象声词，形容燃烧的声音
□	pia3	象声词，击枪声
□	pʰõ1	赶牲畜
□	sɔ6	赶牲口的棍子
□	lia1	趿拉鞋子拖地
□	tʰiã3	躺
□	tɕʰya1	骗
□	ka3	鸡蛋变质变臭
㸊	læ5	烫
䋎	tsã5	缝制
䐬	zɔ2	肚～:饿了
丁	tin1	
七	tɕʰi1	
七	tɕʰi6=	
万	vã1-	
万	uã5=	
丈	ʑyõ1=	～人
丈	ʑyõ3	一～高
三	sã1	
上	ʑyõ1-	～前天
上	ʑyõ3-	～山:出葬
上	ʑyõ6=	～海
下	ʑia6=	=～降
下	ɣa1	一～
下	ɣa3-	底～
不	pu6	
与	y3	
丐	kæ5	
丑	tɕʰiəu3	
專	tɕyẽ1	
丕	pʰi1	
丕	pʰɤ1	
世	sɿ5	
丘	tɕʰiəu1	
丙	pin3	
業	iẽ6	
叢	zən2	
東	tən1=	
絲	sɿ1	
丟	tiəu1	
兩	liã3	～个
兩	liã3	几～钱
嚴	iẽ2	
喪	sõ1-	
喪	sõ5=	
个	ko5=	
丫	ia1	～头
丫	a1	张开
中	tən1-	～间
中	tɕyn5	～奖
中	tɕyn1=	～国
串	tɕʰyẽ6	
臨	lin2	
丸	yẽ2	
丹	tã1	
爲	uɤ2	
主	tɕy3	
丽	li5	
丽	dʰi6=	
舉	tɕy3	
乃	læ3	
久	tɕiəu3	
麼	mo3	
義	i5	
之	tsɿ1	
烏	u1	
乎	fu1	
乏	xa6	
樂	lo6	
乒	pʰin1	
喬	ʑiə1	
乖	kuæ1	
乘	ʑin2	
乙	ie6	
九	tɕiəu3	
乞	tɕʰi3	
也	ia3-	
也	ie3=	
鄉	ɕyõ1	
書	ɕy1	
買	mæ3	
亂	lõ1-	
亂	lõ5=	
乳	ʑy3	
乾	ʑiẽ2	
了	liə3	～结
爭	tsõ1-	
爭	tɕin1=	
事	sɿ5	
二	ɤ1	
二	ɤ5=	
于	y2	
虧	kʰuɤ1	
雲	yn2	
互	vu6	
五	u3	
井	tɕiã3-	
井	tɕin3=	
亞	ia5	
些	ɕie3	
亡	õ2	
交	tɕiə1	
亥	ɣæ6	
亦	i5	
產	tsʰã3	
亨	xən1	
畝	miə3	
享	ɕyõ3	
京	tɕin1	
亭	din2	
亮	liã5	
親	tɕʰin1	～人
親	tɕʰin6	～家
人	n̩2-	
人	ʑin2=	
億	i5	
仁	ʑin2	
仄	tɕie6	
僅	tɕin3	
仆	pʰu6-	
仆	pʰu2=	～人
仇	ʑiəu2	
今	tɕin1	
介	kæ5	
从	zən2	
倉	tsʰõ1	
仕	sɿ5	
他	tʰa1	
仗	tɕyõ5	
付	fu5	
仙	ɕiẽ1	
代	dʰæ6	
令	lin5	
以	i3	
儀	i2	
們	min2	
仰	yõ3	
件	ʑiẽ3	
價	tɕia5	
任	ʑin5	
份	fən5	
仿	xõ3	
企	tɕʰi3	～鹅
企	ʑi6	～业
伊	i1	
伍	u3	
伏	pʰu6-	
伏	fu5=	
伏	fu6	三～
伐	xa6	
休	ɕiəu1	
衆	tɕyn5	
優	iəu1	
伙	xo3	
會	vɤ1-	
會	kʰuæ6	～计
會	vɤ6=	开～
傘	sã3	
偉	uɤ3	
傳	ʑyẽ2	
傷	ɕyõ1	
倫	lin2	
伯	pɤ6	
估	ku1	～计
伴	bʰõ3	
伶	lin2	
伸	ɕin1-	
伸	sən1=	
佃	dʰiẽ6	
但	tã5	
位	uɤ5	
低	ti1	
住	ʑy1-	
住	ʑy6=	
佐	tso5	
佑	iəu5	
體	tʰi3	
何	ɣo2	
佗	dʰo6	
余	y2	
佛	fu6	仿～
作	tso6	
你	n̩3-	
你	li3	
佣	yn5	
佩	pʰɤ6	
佳	tɕia1	
侄	tsɿ6	
侈	tsʰɿ3	
例	li5	
侍	zɿ3	服～
供	kən1	
供	kən5	
依	i1	
俠	ɕia6	
侣	liəu3	
僥	tɕiə3	
偵	tɕin1-	
偵	tsən1=	
側	tɕʰie6	
僑	ʑiə2	
侯	ɣɤ2	
侵	tɕʰin1	
便	bʰiẽ2	～宜
便	bʰiã3	方～
促	tsʰəu6	
俄	o2	
俏	tɕʰiə6	
俗	səu6	
俘	fu1	
俚	li1	我～:我们
保	pɔ3	
信	ɕin5	
儼	iẽ6	～像
倆	liã3	
儉	tɕiẽ3	
修	ɕiəu1	
俯	fu3	
俱	ʑy5	
俸	fən5	
倍	bʰɤ6	
倒	tɔ3	
倒	tɔ5	
倔	tɕye6	
倚	i3	
借	tɕia5	
倡	tɕʰyõ1	
倭	o1	
債	tsæ5	
值	tsʰɿ5-	
值	tsʰɿ6=	
